  1.9840000e+003  5.4938000e+003  1.5000000e+002
  1.9840000e+003  5.5413000e+003  1.5100000e+002
  1.9840000e+003  5.5831000e+003  1.5200000e+002
  1.9850000e+003  5.6297000e+003  1.5300000e+002
  1.9850000e+003  5.6738000e+003  1.5400000e+002
  1.9850000e+003  5.7586000e+003  1.5500000e+002
  1.9850000e+003  5.8060000e+003  1.5600000e+002
  1.9860000e+003  5.8589000e+003  1.5700000e+002
  1.9860000e+003  5.8833000e+003  1.5800000e+002
  1.9860000e+003  5.9379000e+003  1.5900000e+002
  1.9860000e+003  5.9695000e+003  1.6000000e+002
  1.9870000e+003  6.0133000e+003  1.6100000e+002
  1.9870000e+003  6.0772000e+003  1.6200000e+002
  1.9870000e+003  6.1281000e+003  1.6300000e+002
  1.9870000e+003  6.2344000e+003  1.6400000e+002
  1.9880000e+003  6.2759000e+003  1.6500000e+002
  1.9880000e+003  6.3498000e+003  1.6600000e+002
  1.9880000e+003  6.3823000e+003  1.6700000e+002
  1.9880000e+003  6.4652000e+003  1.6800000e+002
  1.9890000e+003  6.5438000e+003  1.6900000e+002
  1.9890000e+003  6.5794000e+003  1.7000000e+002
  1.9890000e+003  6.6106000e+003  1.7100000e+002
  1.9890000e+003  6.6335000e+003  1.7200000e+002
  1.9900000e+003  6.7163000e+003  1.7300000e+002
  1.9900000e+003  6.7317000e+003  1.7400000e+002
  1.9900000e+003  6.7194000e+003  1.7500000e+002
  1.9900000e+003  6.6642000e+003  1.7600000e+002
  1.9910000e+003  6.6314000e+003  1.7700000e+002
  1.9910000e+003  6.6685000e+003  1.7800000e+002
  1.9910000e+003  6.6849000e+003  1.7900000e+002
  1.9910000e+003  6.7209000e+003  1.8000000e+002
  1.9920000e+003  6.7833000e+003  1.8100000e+002
  1.9920000e+003  6.8468000e+003  1.8200000e+002
  1.9920000e+003  6.8997000e+003  1.8300000e+002
  1.9920000e+003  6.9906000e+003  1.8400000e+002
  1.9930000e+003  6.9887000e+003  1.8500000e+002
  1.9930000e+003  7.0312000e+003  1.8600000e+002
  1.9930000e+003  7.0620000e+003  1.8700000e+002
  1.9930000e+003  7.1687000e+003  1.8800000e+002
  1.9940000e+003  7.2294000e+003  1.8900000e+002
  1.9940000e+003  7.3302000e+003  1.9000000e+002
  1.9940000e+003  7.3702000e+003  1.9100000e+002
  1.9940000e+003  7.4611000e+003  1.9200000e+002
  1.9950000e+003  7.4887000e+003  1.9300000e+002
  1.9950000e+003  7.5033000e+003  1.9400000e+002
  1.9950000e+003  7.5614000e+003  1.9500000e+002
  1.9950000e+003  7.6219000e+003  1.9600000e+002
  1.9960000e+003  7.6764000e+003  1.9700000e+002
  1.9960000e+003  7.8029000e+003  1.9800000e+002
  1.9960000e+003  7.8419000e+003  1.9900000e+002
  1.9960000e+003  7.9313000e+003  2.0000000e+002
  1.9970000e+003  8.0164000e+003  2.0100000e+002
  1.9970000e+003  8.1319000e+003  2.0200000e+002
  1.9970000e+003  8.2166000e+003  2.0300000e+002
  1.9970000e+003  8.2729000e+003  2.0400000e+002
  1.9980000e+003  8.3963000e+003  2.0500000e+002
  1.9980000e+003  8.4429000e+003  2.0600000e+002
  1.9980000e+003  8.5285000e+003  2.0700000e+002
  1.9980000e+003  8.6679000e+003  2.0800000e+002
  1.9990000e+003  8.7332000e+003  2.0900000e+002
  1.9990000e+003  8.7755000e+003  2.1000000e+002
  1.9990000e+003  8.8869000e+003  2.1100000e+002
  1.9990000e+003  9.0401000e+003  2.1200000e+002
  2.0000000e+003  9.0974000e+003  2.1300000e+002
  2.0000000e+003  9.2057000e+003  2.1400000e+002
  2.0000000e+003  9.2187000e+003  2.1500000e+002
  2.0000000e+003  9.2438000e+003  2.1600000e+002
  2.0010000e+003  9.2299000e+003  2.1700000e+002
  2.0010000e+003  9.1931000e+003  2.1800000e+002
  2.0010000e+003  9.1864000e+003  2.1900000e+002
  2.0010000e+003  9.2488000e+003  2.2000000e+002
  2.0020000e+003  9.3632000e+003  2.2100000e+002
  2.0020000e+003  9.3924000e+003  2.2200000e+002
  2.0020000e+003  9.4856000e+003  2.2300000e+002
  2.0020000e+003  9.5182000e+003  2.2400000e+002
  2.0030000e+003  9.5520000e+003  2.2500000e+002
  2.0030000e+003  9.6081000e+003  2.2600000e+002
