Any,Trimestre,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Preu_mitja_habitatge,Valor
2019,1,10,Sant Martí,65,el Clot,Nou. Euros/m2 construït,4866.1
2019,1,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Nou. Euros/m2 construït,NA
2019,1,10,Sant Martí,67,la Vila Olímpica del Poblenou,Nou. Euros/m2 construït,NA
2019,1,10,Sant Martí,68,el Poblenou,Nou. Euros/m2 construït,4413.2
2019,1,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Nou. Euros/m2 construït,NA
2019,1,10,Sant Martí,70,el Besòs i el Maresme,Nou. Euros/m2 construït,4260.3
2019,1,10,Sant Martí,71,Provençals del Poblenou,Nou. Euros/m2 construït,NA
2019,1,10,Sant Martí,72,Sant Martí de Provençals,Nou. Euros/m2 construït,4833.3
2019,1,10,Sant Martí,73,la Verneda i la Pau,Nou. Euros/m2 construït,2683.3
2019,1,1,Ciutat Vella,1,el Raval,Usat. Euros/m2 construït,3625.8
2019,1,1,Ciutat Vella,2,el Barri Gòtic,Usat. Euros/m2 construït,4457.5
2019,1,1,Ciutat Vella,3,la Barceloneta,Usat. Euros/m2 construït,5154.2
2019,1,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Usat. Euros/m2 construït,4653.2
2019,1,2,Eixample,5,el Fort Pienc,Usat. Euros/m2 construït,4437.6
2019,1,2,Eixample,6,la Sagrada Família,Usat. Euros/m2 construït,4379.3
2019,1,2,Eixample,7,la Dreta de l'Eixample,Usat. Euros/m2 construït,4730.1
2019,1,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Usat. Euros/m2 construït,4293.6
2019,1,2,Eixample,9,la Nova Esquerra de l'Eixample,Usat. Euros/m2 construït,4694
2019,1,2,Eixample,10,Sant Antoni,Usat. Euros/m2 construït,4459.3
2019,1,3,Sants-Montjuïc,11,el Poble Sec,Usat. Euros/m2 construït,4563.2
2019,1,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Usat. Euros/m2 construït,NA
2019,1,3,Sants-Montjuïc,13,la Marina de Port,Usat. Euros/m2 construït,2894.3
2019,1,3,Sants-Montjuïc,14,la Font de la Guatlla,Usat. Euros/m2 construït,3906.2
2019,1,3,Sants-Montjuïc,15,Hostafrancs,Usat. Euros/m2 construït,3209.6
2019,1,3,Sants-Montjuïc,16,la Bordeta,Usat. Euros/m2 construït,2898.4
2019,1,3,Sants-Montjuïc,17,Sants - Badal,Usat. Euros/m2 construït,3077.4
2019,1,3,Sants-Montjuïc,18,Sants,Usat. Euros/m2 construït,3681.2
2019,1,4,Les Corts,19,les Corts,Usat. Euros/m2 construït,4752.3
2019,1,4,Les Corts,20,la Maternitat i Sant Ramon,Usat. Euros/m2 construït,4551.1
2019,1,4,Les Corts,21,Pedralbes,Usat. Euros/m2 construït,6064.2
2019,1,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Usat. Euros/m2 construït,4614.6
2019,1,5,Sarrià-Sant Gervasi,23,Sarrià,Usat. Euros/m2 construït,6404.8
2019,1,5,Sarrià-Sant Gervasi,24,les Tres Torres,Usat. Euros/m2 construït,6191.4
2019,1,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Usat. Euros/m2 construït,5666.7
2019,1,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Usat. Euros/m2 construït,4986.4
2019,1,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Usat. Euros/m2 construït,4503.1
2019,1,6,Gràcia,28,Vallcarca i els Penitents,Usat. Euros/m2 construït,3402.8
2019,1,6,Gràcia,29,el Coll,Usat. Euros/m2 construït,2958.2
2019,1,6,Gràcia,30,la Salut,Usat. Euros/m2 construït,4314.3
2019,1,6,Gràcia,31,la Vila de Gràcia,Usat. Euros/m2 construït,5270
2019,1,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Usat. Euros/m2 construït,4254
2019,1,7,Horta-Guinardó,33,el Baix Guinardó,Usat. Euros/m2 construït,3915.2
2019,1,7,Horta-Guinardó,34,Can Baró,Usat. Euros/m2 construït,3575.2
2019,1,7,Horta-Guinardó,35,el Guinardó,Usat. Euros/m2 construït,3307.8
2019,1,7,Horta-Guinardó,36,la Font d'en Fargues,Usat. Euros/m2 construït,2410.5
2019,1,7,Horta-Guinardó,37,el Carmel,Usat. Euros/m2 construït,2764.6
2019,1,7,Horta-Guinardó,38,la Teixonera,Usat. Euros/m2 construït,2337.9
2019,1,7,Horta-Guinardó,39,Sant Genís dels Agudells,Usat. Euros/m2 construït,2392.7
2019,1,7,Horta-Guinardó,40,Montbau,Usat. Euros/m2 construït,2399.3
2019,1,7,Horta-Guinardó,41,la Vall d'Hebron,Usat. Euros/m2 construït,4268.2
2019,1,7,Horta-Guinardó,42,la Clota,Usat. Euros/m2 construït,NA
2019,1,7,Horta-Guinardó,43,Horta,Usat. Euros/m2 construït,3309.4
2019,1,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Usat. Euros/m2 construït,3592.9
2019,1,8,Nou Barris,45,Porta,Usat. Euros/m2 construït,2762.8
2019,1,8,Nou Barris,46,el Turó de la Peira,Usat. Euros/m2 construït,2322.2
2019,1,8,Nou Barris,47,Can Peguera,Usat. Euros/m2 construït,NA
2019,1,8,Nou Barris,48,la Guineueta,Usat. Euros/m2 construït,2779
2019,1,8,Nou Barris,49,Canyelles,Usat. Euros/m2 construït,2112.7
2019,1,8,Nou Barris,50,les Roquetes,Usat. Euros/m2 construït,2811.6
2019,1,8,Nou Barris,51,Verdun,Usat. Euros/m2 construït,2298
2019,1,8,Nou Barris,52,la Prosperitat,Usat. Euros/m2 construït,2155.3
2019,1,8,Nou Barris,53,la Trinitat Nova,Usat. Euros/m2 construït,1568.6
2019,1,8,Nou Barris,54,Torre Baró,Usat. Euros/m2 construït,NA
2019,1,8,Nou Barris,55,Ciutat Meridiana,Usat. Euros/m2 construït,1533.1
2019,1,8,Nou Barris,56,Vallbona,Usat. Euros/m2 construït,NA
2019,1,9,Sant Andreu,57,la Trinitat Vella,Usat. Euros/m2 construït,2440.8
2019,1,9,Sant Andreu,58,Baró de Viver,Usat. Euros/m2 construït,NA
2019,1,9,Sant Andreu,59,el Bon Pastor,Usat. Euros/m2 construït,2213.8
2019,1,9,Sant Andreu,60,Sant Andreu,Usat. Euros/m2 construït,2940.4
2019,1,9,Sant Andreu,61,la Sagrera,Usat. Euros/m2 construït,3561.6
2019,1,9,Sant Andreu,62,el Congrés i els Indians,Usat. Euros/m2 construït,3394.9
2019,1,9,Sant Andreu,63,Navas,Usat. Euros/m2 construït,4505.9
2019,1,10,Sant Martí,64,el Camp de l'Arpa del Clot,Usat. Euros/m2 construït,3884.9
2019,1,10,Sant Martí,65,el Clot,Usat. Euros/m2 construït,4132.6
2019,1,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Usat. Euros/m2 construït,4062.2
2019,1,10,Sant Martí,67,la Vila Olímpica del Poblenou,Usat. Euros/m2 construït,5485.5
2019,1,10,Sant Martí,68,el Poblenou,Usat. Euros/m2 construït,4361.8
2019,1,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Usat. Euros/m2 construït,4519.9
2019,1,10,Sant Martí,70,el Besòs i el Maresme,Usat. Euros/m2 construït,3420.3
2019,1,10,Sant Martí,71,Provençals del Poblenou,Usat. Euros/m2 construït,4969.2
2019,1,10,Sant Martí,72,Sant Martí de Provençals,Usat. Euros/m2 construït,3597
2019,1,10,Sant Martí,73,la Verneda i la Pau,Usat. Euros/m2 construït,2471
2019,2,1,Ciutat Vella,1,el Raval,Total. Milers d'euros,208.9
2019,2,1,Ciutat Vella,2,el Barri Gòtic,Total. Milers d'euros,434.5
2019,2,1,Ciutat Vella,3,la Barceloneta,Total. Milers d'euros,218.8
2019,2,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Total. Milers d'euros,266.3
2019,2,2,Eixample,5,el Fort Pienc,Total. Milers d'euros,845.8
2019,2,2,Eixample,6,la Sagrada Família,Total. Milers d'euros,255.9
2019,2,2,Eixample,7,la Dreta de l'Eixample,Total. Milers d'euros,584.6
2019,2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Total. Milers d'euros,492.9
2019,2,2,Eixample,9,la Nova Esquerra de l'Eixample,Total. Milers d'euros,293.2
2019,2,2,Eixample,10,Sant Antoni,Total. Milers d'euros,310.9
2019,2,3,Sants-Montjuïc,11,el Poble Sec,Total. Milers d'euros,269.6
2019,2,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Total. Milers d'euros,NA
2019,2,3,Sants-Montjuïc,13,la Marina de Port,Total. Milers d'euros,182.7
2019,2,3,Sants-Montjuïc,14,la Font de la Guatlla,Total. Milers d'euros,385.5
2019,2,3,Sants-Montjuïc,15,Hostafrancs,Total. Milers d'euros,422
2019,2,3,Sants-Montjuïc,16,la Bordeta,Total. Milers d'euros,200.7
2019,2,3,Sants-Montjuïc,17,Sants - Badal,Total. Milers d'euros,245
2019,2,3,Sants-Montjuïc,18,Sants,Total. Milers d'euros,273
2019,2,4,Les Corts,19,les Corts,Total. Milers d'euros,433.8
2019,2,4,Les Corts,20,la Maternitat i Sant Ramon,Total. Milers d'euros,357
2019,2,4,Les Corts,21,Pedralbes,Total. Milers d'euros,1018.4
2019,2,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Total. Milers d'euros,543
2019,2,5,Sarrià-Sant Gervasi,23,Sarrià,Total. Milers d'euros,859.2
2019,2,5,Sarrià-Sant Gervasi,24,les Tres Torres,Total. Milers d'euros,743.2
2019,2,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Total. Milers d'euros,645.8
2019,2,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Total. Milers d'euros,716.1
2019,2,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Total. Milers d'euros,473.6
2019,2,6,Gràcia,28,Vallcarca i els Penitents,Total. Milers d'euros,313.9
2019,2,6,Gràcia,29,el Coll,Total. Milers d'euros,153.8
2019,2,6,Gràcia,30,la Salut,Total. Milers d'euros,366.3
2019,2,6,Gràcia,31,la Vila de Gràcia,Total. Milers d'euros,380
2019,2,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Total. Milers d'euros,384.1
2019,2,7,Horta-Guinardó,33,el Baix Guinardó,Total. Milers d'euros,274.2
2019,2,7,Horta-Guinardó,34,Can Baró,Total. Milers d'euros,208.7
2019,2,7,Horta-Guinardó,35,el Guinardó,Total. Milers d'euros,243
2019,2,7,Horta-Guinardó,36,la Font d'en Fargues,Total. Milers d'euros,286.3
2019,2,7,Horta-Guinardó,37,el Carmel,Total. Milers d'euros,173.6
2019,2,7,Horta-Guinardó,38,la Teixonera,Total. Milers d'euros,147.5
2019,2,7,Horta-Guinardó,39,Sant Genís dels Agudells,Total. Milers d'euros,172.7
2019,2,7,Horta-Guinardó,40,Montbau,Total. Milers d'euros,159.9
2019,2,7,Horta-Guinardó,41,la Vall d'Hebron,Total. Milers d'euros,242.5
2019,2,7,Horta-Guinardó,42,la Clota,Total. Milers d'euros,NA
2019,2,7,Horta-Guinardó,43,Horta,Total. Milers d'euros,206.1
2019,2,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Total. Milers d'euros,182.5
2019,2,8,Nou Barris,45,Porta,Total. Milers d'euros,169
2019,2,8,Nou Barris,46,el Turó de la Peira,Total. Milers d'euros,137.3
2019,2,8,Nou Barris,47,Can Peguera,Total. Milers d'euros,NA
2019,2,8,Nou Barris,48,la Guineueta,Total. Milers d'euros,198.6
2019,2,8,Nou Barris,49,Canyelles,Total. Milers d'euros,190.7
2019,2,8,Nou Barris,50,les Roquetes,Total. Milers d'euros,120.9
2019,2,8,Nou Barris,51,Verdun,Total. Milers d'euros,127.3
2019,2,8,Nou Barris,52,la Prosperitat,Total. Milers d'euros,124.1
2019,2,8,Nou Barris,53,la Trinitat Nova,Total. Milers d'euros,90.8
2019,2,8,Nou Barris,54,Torre Baró,Total. Milers d'euros,NA
2019,2,8,Nou Barris,55,Ciutat Meridiana,Total. Milers d'euros,90.7
2019,2,8,Nou Barris,56,Vallbona,Total. Milers d'euros,99.9
2019,2,9,Sant Andreu,57,la Trinitat Vella,Total. Milers d'euros,237.2
2019,2,9,Sant Andreu,58,Baró de Viver,Total. Milers d'euros,NA
2019,2,9,Sant Andreu,59,el Bon Pastor,Total. Milers d'euros,145.6
2019,2,9,Sant Andreu,60,Sant Andreu,Total. Milers d'euros,244.6
2019,2,9,Sant Andreu,61,la Sagrera,Total. Milers d'euros,293.5
2019,2,9,Sant Andreu,62,el Congrés i els Indians,Total. Milers d'euros,217.3
2019,2,9,Sant Andreu,63,Navas,Total. Milers d'euros,371.9
2019,2,10,Sant Martí,64,el Camp de l'Arpa del Clot,Total. Milers d'euros,323.7
2019,2,10,Sant Martí,65,el Clot,Total. Milers d'euros,379.4
2019,2,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Total. Milers d'euros,280.8
2019,2,10,Sant Martí,67,la Vila Olímpica del Poblenou,Total. Milers d'euros,553.3
2019,2,10,Sant Martí,68,el Poblenou,Total. Milers d'euros,306.8
2019,2,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Total. Milers d'euros,806.8
2019,2,10,Sant Martí,70,el Besòs i el Maresme,Total. Milers d'euros,375.8
2019,2,10,Sant Martí,71,Provençals del Poblenou,Total. Milers d'euros,324.7
2019,2,10,Sant Martí,72,Sant Martí de Provençals,Total. Milers d'euros,261.5
2019,2,10,Sant Martí,73,la Verneda i la Pau,Total. Milers d'euros,168.3
2019,2,1,Ciutat Vella,1,el Raval,Nou. Milers d'euros,338.2
2019,2,1,Ciutat Vella,2,el Barri Gòtic,Nou. Milers d'euros,617.1
2019,2,1,Ciutat Vella,3,la Barceloneta,Nou. Milers d'euros,NA
2019,2,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Nou. Milers d'euros,401.3
2019,2,2,Eixample,5,el Fort Pienc,Nou. Milers d'euros,2039.7
2019,2,2,Eixample,6,la Sagrada Família,Nou. Milers d'euros,NA
2019,2,2,Eixample,7,la Dreta de l'Eixample,Nou. Milers d'euros,805.8
2019,2,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Nou. Milers d'euros,NA
2019,2,2,Eixample,9,la Nova Esquerra de l'Eixample,Nou. Milers d'euros,247.5
2019,2,2,Eixample,10,Sant Antoni,Nou. Milers d'euros,NA
2019,2,3,Sants-Montjuïc,11,el Poble Sec,Nou. Milers d'euros,176.7
2019,2,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Nou. Milers d'euros,NA
2019,2,3,Sants-Montjuïc,13,la Marina de Port,Nou. Milers d'euros,NA
2019,2,3,Sants-Montjuïc,14,la Font de la Guatlla,Nou. Milers d'euros,NA
2019,2,3,Sants-Montjuïc,15,Hostafrancs,Nou. Milers d'euros,NA
2019,2,3,Sants-Montjuïc,16,la Bordeta,Nou. Milers d'euros,NA
2019,2,3,Sants-Montjuïc,17,Sants - Badal,Nou. Milers d'euros,NA
2019,2,3,Sants-Montjuïc,18,Sants,Nou. Milers d'euros,NA
2019,2,4,Les Corts,19,les Corts,Nou. Milers d'euros,575.8
2019,2,4,Les Corts,20,la Maternitat i Sant Ramon,Nou. Milers d'euros,NA
2019,2,4,Les Corts,21,Pedralbes,Nou. Milers d'euros,NA
